2020-06-02T08:10:15Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 14.316954ms /v1/images 200
2020-06-02T08:10:15Z  Xiaomi_Redmi_6_Pro 1.0.19  1ccb0e12-95ce-4182-8da4-01fdd652fa30 42.106.46.119 427.017928ms /v1/compare_faces_sync 200
2020-06-02T08:10:15Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 218.952278ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:16Z  Samsung_SM-A505F 1.0.19  03ddea3f-2969-4b3b-99fb-60df5eea6549 1.39.18.50 20.140502ms /v1/images 200
2020-06-02T08:10:17Z  Samsung_SM-A505F 1.0.19  03ddea3f-2969-4b3b-99fb-60df5eea6549 1.39.18.50 220.103632ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:17Z  Samsung_SM-A505F 1.0.19  03ddea3f-2969-4b3b-99fb-60df5eea6549 1.39.18.50 222.921277ms /v1/compare_faces_sync 200
2020-06-02T08:10:18Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 15.829094ms /v1/images 200
2020-06-02T08:10:18Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 319.536504ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:21Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 14.814124ms /v1/images 200
2020-06-02T08:10:21Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 220.209168ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:22Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 728.567618ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:22Z  Xiaomi_Redmi_Note_7_Pro 1.0.19  4494fd24-9df1-4df7-9802-bfc2c58be864 42.106.46.41 15.582312ms /v1/images 200
2020-06-02T08:10:23Z  Xiaomi_Redmi_Note_7_Pro 1.0.19  4494fd24-9df1-4df7-9802-bfc2c58be864 42.106.46.41 324.097997ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:24Z  Xiaomi_Redmi_Note_7_Pro 1.0.19  4494fd24-9df1-4df7-9802-bfc2c58be864 42.106.46.41 930.055204ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:25Z  Vivo_1802 1.0.19  5151b49c-5e20-4477-bb58-e78cb5f51dbf 112.79.64.127 14.682023ms /v1/images 200
2020-06-02T08:10:25Z  Vivo_1907 1.0.19  40468de4-27b4-49b4-bf36-3f1b3fbcc526 27.62.56.141 15.056705ms /v1/images 200
2020-06-02T08:10:25Z  Vivo_1802 1.0.19  5151b49c-5e20-4477-bb58-e78cb5f51dbf 112.79.64.127 221.667106ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:26Z  Vivo_1907 1.0.19  40468de4-27b4-49b4-bf36-3f1b3fbcc526 27.62.56.141 218.72551ms /v1/verify_portrait_sanity_sync 200
2020-06-02T08:10:26Z  Vivo_1907 1.0.19  40468de4-27b4-49b4-bf36-3f1b3fbcc526 27.62.56.141 219.770987ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:27Z  Samsung_SM-A750F 1.0.19  2ae99eb2-2b78-439a-b53b-b772cb8d1bf8 106.76.71.95 15.549467ms /v1/images 200
2020-06-02T08:10:27Z  Samsung_SM-A750F 1.0.19  2ae99eb2-2b78-439a-b53b-b772cb8d1bf8 106.76.71.95 320.654342ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:27Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 14.922273ms /v1/images 200
2020-06-02T08:10:28Z  Vivo_1802 1.0.19  5151b49c-5e20-4477-bb58-e78cb5f51dbf 112.79.64.127 1.73654582s /v1/read_id_card_info_sync 200
2020-06-02T08:10:28Z  Vivo_1907 1.0.19  40468de4-27b4-49b4-bf36-3f1b3fbcc526 27.62.56.141 625.26481ms /v1/compare_faces_sync 200
2020-06-02T08:10:28Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 13.766182ms /v1/images 200
2020-06-02T08:10:28Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 319.721629ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:28Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 218.411497ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:29Z  Xiaomi_Redmi_Note_7S 1.0.19  abce2771-ec12-47b9-9483-a77f7a0c78af 203.187.233.105 625.130178ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:31Z  OPPO_A1601 1.0.19  1a4165c8-744b-47ce-ad7d-2445635bd71a 150.107.232.47 625.744271ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:31Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 14.015282ms /v1/images 200
2020-06-02T08:10:31Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 320.072401ms /v1/verify_id_card_sanity_sync 200
2020-06-02T08:10:32Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 14.515527ms /v1/images 200
2020-06-02T08:10:32Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 320.200707ms /v1/verify_portrait_sanity_sync 200
2020-06-02T08:10:32Z  Xiaomi_Mi_A1 1.0.19  97346848-2b3f-46ac-ab0d-f837d1077226 42.111.137.187 219.727985ms /v1/verify_face_liveness_sync 200
2020-06-02T08:10:33Z  Vivo_1818 1.0.19  5a351b0b-cf72-4270-8818-6b63475c8fb0 106.78.33.142 625.764251ms /v1/read_id_card_info_sync 200
2020-06-02T08:10:33Z  Realme_RMX1911 1.0.19 NULL 219.91.241.21 2.24184ms /v1/client_settings 200
